case_id,ct_path,mk_path,plane,index,roi,real_fill,classes,mask_pixels,roi_pixels,ct_crop_shape,mask_crop_shape
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(57), np.int64(149), np.int64(107), 199)",0.084228515625,"[0, 5]",1380.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(109), 189, np.int64(35), np.int64(115))",0.062255859375,"[0, 4, 6, 7, 10]",1020.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(85), np.int64(165), np.int64(54), np.int64(134))",0.0391845703125,"[0, 6, 7, 10]",642.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(52), np.int64(148), 0, np.int64(96))",0.1092529296875,"[0, 4, 12]",1790.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(55), np.int64(151), np.int64(102), np.int64(198))",0.11212158203125,"[0, 5, 13]",1837.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(96), np.int64(176), np.int64(34), np.int64(114))",0.08245849609375,"[0, 4, 6, 7, 12, 13]",1351.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(98), np.int64(178), np.int64(73), np.int64(153))",0.07122802734375,"[0, 5, 6, 7, 12, 13]",1167.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(54), np.int64(148), np.int64(0), np.int64(94))",0.108642578125,"[0, 4, 12, 14]",1780.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(55), np.int64(151), np.int64(99), np.int64(195))",0.1204833984375,"[0, 5, 13, 14]",1974.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(98), np.int64(178), np.int64(34), np.int64(114))",0.09759521484375,"[0, 4, 12, 13, 14]",1599.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(71), np.int64(151), np.int64(54), np.int64(134))",0.06488037109375,"[0, 4, 12, 13, 14]",1063.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(59), np.int64(145), np.int64(6), np.int64(92))",0.0931396484375,"[0, 4, 12, 14]",1526.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(57), np.int64(149), np.int64(98), np.int64(190))",0.111083984375,"[0, 5, 13, 14]",1820.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(97), np.int64(177), np.int64(37), np.int64(117))",0.080810546875,"[0, 4, 12, 13, 14]",1324.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,82,"(np.int64(70), np.int64(150), np.int64(14), np.int64(94))",0.0531005859375,"[0, 4, 16]",870.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,82,"(np.int64(62), np.int64(146), np.int64(98), np.int64(182))",0.0936279296875,"[0, 5, 17]",1534.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(70), np.int64(150), np.int64(17), np.int64(97))",0.04913330078125,"[0, 4, 16, 18]",805.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(73), np.int64(153), np.int64(92), np.int64(172))",0.0621337890625,"[0, 5, 17, 18]",1018.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(2), np.int64(82), np.int64(18), np.int64(98))",0.03289794921875,"[0, 15]",539.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(61), np.int64(141), np.int64(55), np.int64(135))",0.0833740234375,"[0, 4, 5, 16, 17, 18]",1366.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(np.int64(72), np.int64(152), np.int64(90), np.int64(170))",0.03521728515625,"[0, 5, 18]",577.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(0, np.int64(80), np.int64(17), np.int64(97))",0.04791259765625,"[0, 15]",785.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(np.int64(60), np.int64(140), np.int64(55), np.int64(135))",0.056396484375,"[0, 4, 5, 18]",924.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,94,"(0, np.int64(80), np.int64(18), np.int64(98))",0.03717041015625,"[0, 15]",609.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,94,"(np.int64(6), np.int64(86), np.int64(99), np.int64(179))",0.0380859375,"[0, 19]",624.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,98,"(np.int64(3), np.int64(83), np.int64(99), np.int64(179))",0.04986572265625,"[0, 19]",817.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,102,"(np.int64(2), np.int64(82), np.int64(99), np.int64(179))",0.036376953125,"[0, 19]",596.0,16384.0,"(5, 128, 128)","(128, 128)"
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,26,"(np.int64(15), np.int64(95), np.int64(59), np.int64(139))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,28,"(np.int64(16), np.int64(96), np.int64(60), np.int64(140))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,30,"(np.int64(18), np.int64(98), np.int64(60), np.int64(140))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,32,"(np.int64(20), np.int64(100), np.int64(59), np.int64(139))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,34,"(np.int64(20), np.int64(104), np.int64(58), np.int64(142))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,36,"(np.int64(19), np.int64(109), np.int64(55), np.int64(145))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,38,"(np.int64(19), np.int64(111), np.int64(54), np.int64(146))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,40,"(np.int64(21), np.int64(113), np.int64(54), np.int64(146))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,42,"(np.int64(20), np.int64(116), np.int64(52), np.int64(148))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,44,"(np.int64(21), np.int64(117), np.int64(52), np.int64(148))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,46,"(np.int64(22), np.int64(118), np.int64(52), np.int64(148))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,48,"(np.int64(23), np.int64(119), np.int64(52), np.int64(148))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,50,"(np.int64(24), np.int64(120), np.int64(51), np.int64(147))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,52,"(np.int64(28), np.int64(120), np.int64(53), np.int64(145))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,52,"(np.int64(43), 123, np.int64(2), np.int64(82))",,"[0, 4, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,54,"(np.int64(31), np.int64(121), np.int64(54), np.int64(144))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,54,"(np.int64(43), 123, np.int64(0), np.int64(80))",,"[0, 4, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,56,"(np.int64(35), np.int64(121), np.int64(56), np.int64(142))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,56,"(np.int64(43), 123, 0, np.int64(80))",,"[0, 4, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,58,"(np.int64(43), 123, np.int64(68), np.int64(148))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,58,"(np.int64(43), 123, 0, np.int64(80))",,"[0, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,60,"(np.int64(43), 123, np.int64(69), np.int64(149))",,"[0, 4]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,60,"(np.int64(43), 123, 0, np.int64(80))",,"[0, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,62,"(np.int64(43), 123, 0, np.int64(80))",,"[0, 15]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,74,"(np.int64(21), np.int64(101), np.int64(109), 189)",,"[0, 6, 12, 16]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,74,"(np.int64(43), np.int64(123), np.int64(81), np.int64(161))",,"[0, 6, 12, 16]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,76,"(np.int64(22), np.int64(102), np.int64(109), 189)",,"[0, 6, 8, 12, 16]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,76,"(np.int64(43), np.int64(123), np.int64(81), np.int64(161))",,"[0, 6, 12, 16]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,88,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,88,"(np.int64(35), np.int64(115), np.int64(70), np.int64(150))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,90,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,90,"(np.int64(35), np.int64(115), np.int64(70), np.int64(150))",,"[0, 3, 10, 14, 18, 22]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,92,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,92,"(np.int64(35), np.int64(115), np.int64(70), np.int64(150))",,"[0, 3, 10, 14, 18, 22]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,94,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,94,"(np.int64(35), np.int64(115), np.int64(71), np.int64(151))",,"[0, 3, 10, 14, 18, 22]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,96,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,96,"(np.int64(35), np.int64(115), np.int64(71), np.int64(151))",,"[0, 3, 10, 14, 18, 22]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,98,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,98,"(np.int64(35), np.int64(115), np.int64(71), np.int64(151))",,"[0, 3, 10, 14, 18, 22]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,100,"(np.int64(10), np.int64(90), np.int64(102), np.int64(182))",,"[0, 3, 10, 14, 18]",,,,
,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,sagital,100,"(np.int64(35), np.int64(115), np.int64(70), np.int64(150))",,"[0, 3, 10, 14, 18, 22]",,,,
