case_id,ct_path,mk_path,plane,index,roi,real_fill,classes,mask_pixels,roi_pixels,ct_crop_shape,mask_crop_shape
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,60,"(np.int64(84), np.int64(164), np.int64(54), np.int64(134))",0.04486083984375,"[0, 4, 5, 8]",735.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,62,"(np.int64(54), np.int64(144), 0, np.int64(90))",0.084228515625,"[0, 2, 8]",1380.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,62,"(np.int64(63), np.int64(143), np.int64(119), 199)",0.07208251953125,"[0, 3]",1181.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,62,"(np.int64(109), 189, np.int64(33), np.int64(113))",0.06292724609375,"[0, 2, 4, 5, 8]",1031.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,62,"(np.int64(109), 189, np.int64(72), np.int64(152))",0.05340576171875,"[0, 4, 5, 8]",875.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,62,"(np.int64(85), np.int64(165), np.int64(54), np.int64(134))",0.056884765625,"[0, 4, 5, 8]",932.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,64,"(np.int64(53), np.int64(147), 0, np.int64(94))",0.0927734375,"[0, 2, 8]",1520.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,64,"(np.int64(59), np.int64(147), np.int64(111), 199)",0.07672119140625,"[0, 3]",1257.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,64,"(np.int64(109), 189, np.int64(33), np.int64(113))",0.0689697265625,"[0, 2, 4, 5, 8]",1130.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,64,"(np.int64(86), np.int64(166), np.int64(54), np.int64(134))",0.05462646484375,"[0, 4, 5, 8]",895.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(53), np.int64(147), 0, np.int64(94))",0.10150146484375,"[0, 2, 8]",1663.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(57), np.int64(149), np.int64(107), 199)",0.084228515625,"[0, 3]",1380.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(109), 189, np.int64(35), np.int64(115))",0.062255859375,"[0, 2, 4, 5, 8]",1020.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,66,"(np.int64(85), np.int64(165), np.int64(54), np.int64(134))",0.0391845703125,"[0, 4, 5, 8]",642.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,68,"(np.int64(52), np.int64(148), 0, np.int64(96))",0.1082763671875,"[0, 2, 8, 10]",1774.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,68,"(np.int64(56), np.int64(150), np.int64(105), np.int64(199))",0.0987548828125,"[0, 3, 11]",1618.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,68,"(np.int64(109), 189, np.int64(37), np.int64(117))",0.05926513671875,"[0, 2, 4, 5, 8, 10, 11]",971.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(52), np.int64(148), 0, np.int64(96))",0.1092529296875,"[0, 2, 10]",1790.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(55), np.int64(151), np.int64(102), np.int64(198))",0.11212158203125,"[0, 3, 11]",1837.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(96), np.int64(176), np.int64(34), np.int64(114))",0.08245849609375,"[0, 2, 4, 5, 10, 11]",1351.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,70,"(np.int64(98), np.int64(178), np.int64(73), np.int64(153))",0.07122802734375,"[0, 3, 4, 5, 10, 11]",1167.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,72,"(np.int64(52), np.int64(148), 0, np.int64(96))",0.110107421875,"[0, 2, 10, 12]",1804.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,72,"(np.int64(55), np.int64(151), np.int64(101), np.int64(197))",0.121337890625,"[0, 3, 11, 12]",1988.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,72,"(np.int64(97), np.int64(177), np.int64(33), np.int64(113))",0.0887451171875,"[0, 2, 10, 11, 12]",1454.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,72,"(np.int64(99), np.int64(179), np.int64(73), np.int64(153))",0.0999755859375,"[0, 3, 10, 11, 12]",1638.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,72,"(np.int64(70), np.int64(150), np.int64(54), np.int64(134))",0.048583984375,"[0, 2, 10, 11, 12]",796.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(54), np.int64(148), np.int64(0), np.int64(94))",0.108642578125,"[0, 2, 10, 12]",1780.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(55), np.int64(151), np.int64(99), np.int64(195))",0.1204833984375,"[0, 3, 11, 12]",1974.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(98), np.int64(178), np.int64(34), np.int64(114))",0.09759521484375,"[0, 2, 10, 11, 12]",1599.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,74,"(np.int64(71), np.int64(151), np.int64(54), np.int64(134))",0.06488037109375,"[0, 2, 10, 11, 12]",1063.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,76,"(np.int64(57), np.int64(147), np.int64(3), np.int64(93))",0.10662841796875,"[0, 2, 10, 12]",1747.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,76,"(np.int64(55), np.int64(151), np.int64(98), np.int64(194))",0.11407470703125,"[0, 3, 11, 12]",1869.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,76,"(np.int64(97), np.int64(177), np.int64(34), np.int64(114))",0.0975341796875,"[0, 2, 10, 11, 12]",1598.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(59), np.int64(145), np.int64(6), np.int64(92))",0.0931396484375,"[0, 2, 10, 12]",1526.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(57), np.int64(149), np.int64(98), np.int64(190))",0.111083984375,"[0, 3, 11, 12]",1820.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,78,"(np.int64(97), np.int64(177), np.int64(37), np.int64(117))",0.080810546875,"[0, 2, 10, 11, 12]",1324.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,80,"(np.int64(62), np.int64(144), np.int64(10), np.int64(92))",0.07672119140625,"[0, 2, 10, 14]",1257.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,80,"(np.int64(58), np.int64(148), np.int64(97), np.int64(187))",0.09625244140625,"[0, 3, 11, 15]",1577.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,80,"(np.int64(97), np.int64(177), np.int64(39), np.int64(119))",0.0574951171875,"[0, 2, 10, 11, 14, 15]",942.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,82,"(np.int64(70), np.int64(150), np.int64(14), np.int64(94))",0.0531005859375,"[0, 2, 14]",870.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,82,"(np.int64(62), np.int64(146), np.int64(98), np.int64(182))",0.0936279296875,"[0, 3, 15]",1534.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,84,"(np.int64(70), np.int64(150), np.int64(16), np.int64(96))",0.04913330078125,"[0, 2, 14, 16]",805.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,84,"(np.int64(64), np.int64(144), np.int64(98), np.int64(178))",0.0811767578125,"[0, 3, 15, 16]",1330.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,84,"(np.int64(61), np.int64(141), np.int64(55), np.int64(135))",0.0731201171875,"[0, 2, 3, 14, 15, 16]",1198.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(70), np.int64(150), np.int64(17), np.int64(97))",0.04913330078125,"[0, 2, 14, 16]",805.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(73), np.int64(153), np.int64(92), np.int64(172))",0.0621337890625,"[0, 3, 15, 16]",1018.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(2), np.int64(82), np.int64(18), np.int64(98))",0.03289794921875,"[0, 13]",539.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,86,"(np.int64(61), np.int64(141), np.int64(55), np.int64(135))",0.0833740234375,"[0, 2, 3, 14, 15, 16]",1366.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,88,"(np.int64(69), np.int64(149), np.int64(17), np.int64(97))",0.03741455078125,"[0, 2, 14, 16]",613.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,88,"(np.int64(73), np.int64(153), np.int64(91), np.int64(171))",0.04791259765625,"[0, 3, 15, 16]",785.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,88,"(np.int64(0), np.int64(80), np.int64(18), np.int64(98))",0.04180908203125,"[0, 13]",685.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,88,"(np.int64(61), np.int64(141), np.int64(55), np.int64(135))",0.07305908203125,"[0, 2, 3, 14, 15, 16]",1197.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(np.int64(72), np.int64(152), np.int64(90), np.int64(170))",0.03521728515625,"[0, 3, 16]",577.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(0, np.int64(80), np.int64(17), np.int64(97))",0.04791259765625,"[0, 13]",785.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,90,"(np.int64(60), np.int64(140), np.int64(55), np.int64(135))",0.056396484375,"[0, 2, 3, 16]",924.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,92,"(0, np.int64(80), np.int64(17), np.int64(97))",0.0472412109375,"[0, 13]",774.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,94,"(0, np.int64(80), np.int64(18), np.int64(98))",0.03717041015625,"[0, 13]",609.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,94,"(np.int64(6), np.int64(86), np.int64(99), np.int64(179))",0.0380859375,"[0, 17]",624.0,16384.0,"(5, 128, 128)","(128, 128)"
origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.rdata,D:\Kozmin\jadrakostnienia2024\jadrakostnienia2024\001-275\done\origdata - Cropped.maskSet,axial,96,"(np.int64(5), np.int64(85), np.int64(99), np.int64(179))",0.04571533203125,"[0, 17]",749.0,16384.0,"(5, 128, 128)","(128, 128)"
